Control,State,County,Type,Type,Date,Post Data,Parcels
11588,OH,Hamilton,n/a,n/a,6/11/2015,5/1/2015,19
7286,OH,Hancock,Deed,n/a,2/25/2014,2/10/2014,3
7618,OH,Hancock,Deed,n/a,3/13/2014,3/4/2014,2
14078,OH,Henry,Deed,n/a,2/2/2016,1/25/2016,2
14344,OH,Henry,Deed,n/a,3/1/2016,2/25/2016,4
14520,OH,Henry,Deed,n/a,4/12/2016,3/18/2016,1
7053,OH,Lake,Deed,n/a,2/5/2014,1/14/2014,8
11210,OH,Lake,Deed,n/a,4/1/2015,3/18/2015,2
11209,OH,Lake,Deed,n/a,4/6/2015,3/18/2015,1
12176,OH,Lake,Deed,n/a,7/1/2015,6/22/2015,2
14546,OH,Licking,Deed,n/a,3/31/2016,3/23/2016,4
14521,OH,Logan,Deed,n/a,4/20/2016,3/18/2016,4
7172,OH,Lucas,Deed,n/a,2/13/2014,1/24/2014,43
7644,OH,Lucas,Deed,n/a,3/13/2014,3/6/2014,41
12163,OH,Lucas,Deed,n/a,7/2/2015,6/19/2015,30
13226,OH,Lucas,Deed,n/a,10/8/2015,9/30/2015,38
14079,OH,Lucas,Deed,n/a,2/4/2016,1/25/2016,19
14345,OH,Lucas,Deed,n/a,3/3/2016,2/25/2016,19
1602,OH,Lucas,Lien,OTC,1/14/2014,n/a,345
11212,OH,Madison,Deed,n/a,3/27/2015,3/18/2015,5
11211,OH,Madison,Deed,n/a,4/24/2015,3/18/2015,2
12177,OH,Madison,Deed,n/a,7/10/2015,6/22/2015,1
14080,OH,Madison,Deed,n/a,2/12/2016,1/25/2016,3
14346,OH,Madison,Deed,n/a,4/1/2016,2/25/2016,3
7054,OH,Mahoning,Deed,n/a,1/21/2014,1/14/2014,8
2030,OH,Mahoning,Lien,OTC,7/2/2012,n/a,26983
7241,OH,Medina,Deed,n/a,2/20/2014,2/3/2014,10
7619,OH,Medina,Deed,n/a,3/13/2014,3/4/2014,4
11193,OH,Medina,Deed,n/a,3/26/2015,3/17/2015,8
11192,OH,Medina,Deed,n/a,4/23/2015,3/17/2015,5
14081,OH,Medina,Deed,n/a,2/18/2016,1/25/2016,6
14522,OH,Medina,Deed,n/a,4/14/2016,3/18/2016,1
7037,OH,Montgomery,Deed,n/a,2/6/2014,1/13/2014,2
7620,OH,Montgomery,Deed,n/a,4/3/2014,3/4/2014,1
10201,OH,Montgomery,Deed,n/a,11/6/2014,10/30/2014,6
10200,OH,Montgomery,Deed,n/a,12/4/2014,10/30/2014,8
10199,OH,Montgomery,Deed,n/a,12/14/2014,10/30/2014,1
11196,OH,Montgomery,Deed,n/a,4/2/2015,3/17/2015,10
11194,OH,Montgomery,Deed,n/a,5/7/2015,3/17/2015,2
14126,OH,Montgomery,Deed,n/a,2/4/2016,1/29/2016,9
14124,OH,Montgomery,Deed,n/a,3/3/2016,1/29/2016,3
11197,OH,Montgomery,Lien,n/a,4/2/2015,3/17/2015,9
11195,OH,Montgomery,Lien,n/a,5/7/2015,3/17/2015,1
14125,OH,Montgomery,Lien,n/a,3/3/2016,1/29/2016,18
7055,OH,Morrow,Deed,n/a,1/24/2014,1/14/2014,1
7243,OH,Morrow,Deed,n/a,2/7/2014,2/3/2014,1
7242,OH,Morrow,Deed,n/a,3/7/2014,2/3/2014,1
7796,OH,Morrow,Deed,n/a,4/11/2014,3/24/2014,1
8170,OH,Morrow,Deed,n/a,5/23/2014,4/29/2014,2
14128,OH,Morrow,Deed,n/a,2/6/2016,1/29/2016,2
14127,OH,Morrow,Deed,n/a,2/20/2016,1/29/2016,1
10574,OH,Muskingham,Deed,n/a,1/22/2015,1/6/2015,7
10573,OH,Muskingham,Deed,n/a,2/5/2015,1/6/2015,8
7056,OH,Muskingum,Deed,n/a,2/6/2014,1/14/2014,4
7621,OH,Muskingum,Deed,n/a,4/10/2014,3/4/2014,10
11213,OH,Muskingum,Deed,n/a,4/23/2015,3/18/2015,10
11214,OH,Ottawa,Deed,Mobile Home,4/10/2015,3/18/2015,1
14524,OH,Ottawa,Deed,n/a,4/1/2016,3/18/2016,1
14523,OH,Ottawa,Deed,n/a,4/22/2016,3/18/2016,1
8171,OH,Perry,Deed,n/a,5/23/2014,4/29/2014,1
7244,OH,Pike,Deed,n/a,2/14/2014,2/3/2014,2
7622,OH,Pike,Deed,n/a,4/25/2014,3/4/2014,4
7057,OH,Preble,Deed,n/a,1/31/2014,1/14/2014,2
7623,OH,Preble,Deed,n/a,4/4/2014,3/4/2014,3
14088,OH,Ross,Deed,n/a,2/3/2016,1/26/2016,5
7174,OH,Seneca,Deed,n/a,1/30/2014,1/24/2014,5
7173,OH,Seneca,Deed,n/a,2/13/2014,1/24/2014,2
7626,OH,Seneca,Deed,n/a,3/13/2014,3/4/2014,1
7625,OH,Seneca,Deed,n/a,3/27/2014,3/4/2014,4
7624,OH,Seneca,Deed,n/a,4/10/2014,3/4/2014,4
3383,OH,Stark,Deed,n/a,2/5/2012,1/31/2013,18
3382,OH,Stark,Deed,n/a,3/5/2012,1/31/2013,14
3381,OH,Stark,Deed,n/a,4/2/2012,1/31/2013,10
3380,OH,Stark,Deed,n/a,5/7/2012,1/31/2013,4
7038,OH,Stark,Deed,n/a,2/4/2014,1/13/2014,9
7246,OH,Stark,Deed,n/a,3/4/2014,2/3/2014,25
7245,OH,Stark,Deed,n/a,4/1/2014,2/3/2014,13
10223,OH,Stark,Deed,n/a,12/2/2014,11/3/2014,34
10222,OH,Stark,Deed,n/a,1/6/2015,11/3/2014,22
10575,OH,Stark,Deed,n/a,2/5/2015,1/6/2015,16
13902,OH,Stark,Deed,n/a,2/2/2016,1/5/2016,19
13901,OH,Stark,Deed,n/a,3/1/2016,1/5/2016,6
192,OH,Stark,Lien,OTC,1/14/2014,n/a,2
11597,OH,Summit,Deed,n/a,6/16/2015,5/1/2015,87
12179,OH,Summit,Deed,n/a,6/30/2015,6/22/2015,64
12178,OH,Summit,Deed,n/a,8/11/2015,6/22/2015,42
14082,OH,Summit,Deed,n/a,2/9/2016,1/25/2016,220
14347,OH,Summit,Deed,n/a,3/22/2016,2/25/2016,77
11598,OH,Summit,n/a,n/a,6/16/2015,5/1/2015,87
8467,OK,Adair,Deed,Resale,6/9/2014,5/27/2014,108
8468,OK,Alfalfa,Deed,Resale,6/9/2014,5/27/2014,5
11882,OK,Alfalfa,Deed,Resale,6/8/2015,5/28/2015,13
4312,OK,Alfalfa,Deed,n/a,6/10/2013,5/28/2013,6
4333,OK,Atoka,Deed,Resale,6/10/2013,5/30/2013,18
8469,OK,Atoka,Deed,Resale,6/9/2014,5/27/2014,25
11943,OK,Atoka,Deed,Resale,6/8/2015,6/1/2015,47
8470,OK,Beaver,Deed,Resale,6/9/2014,5/27/2014,5
4313,OK,Beaver,Deed,n/a,6/10/2013,5/28/2013,1
8405,OK,Beckham,Deed,Resale,6/9/2014,5/19/2014,15
11862,OK,Beckham,Deed,Resale,6/8/2015,5/27/2015,14
4127,OK,Beckham,Deed,n/a,6/10/2013,5/15/2013,16
4200,OK,Blaine,Deed,Resale,6/10/2013,5/22/2013,23
8495,OK,Blaine,Deed,Resale,6/9/2014,5/29/2014,19
11883,OK,Blaine,Deed,Resale,6/8/2015,5/28/2015,35
8406,OK,Bryan,Deed,Resale,6/9/2014,5/19/2014,76
11863,OK,Bryan,Deed,Resale,6/8/2015,5/27/2015,58
4314,OK,Bryan,Deed,n/a,6/10/2013,5/28/2013,41
8445,OK,Caddo,Deed,Resale,6/9/2014,5/22/2014,37
4315,OK,Caddo,Deed,n/a,6/10/2013,5/28/2013,70
4165,OK,Canadian,Deed,Resale,6/10/2013,5/20/2013,253
8431,OK,Canadian,Deed,Resale,6/9/2014,5/21/2014,161
11864,OK,Canadian,Deed,Resale,6/8/2015,5/27/2015,79
11884,OK,Carter,Deed,Resale,6/8/2015,5/28/2015,25
4316,OK,Carter,Deed,n/a,6/10/2013,5/28/2013,49
4347,OK,Cherokee,Deed,Resale,6/10/2013,5/31/2013,95
8471,OK,Cherokee,Deed,Resale,6/9/2014,5/27/2014,61
8479,OK,Choctaw,Deed,Resale,6/9/2014,5/28/2014,36
11944,OK,Choctaw,Deed,Resale,6/8/2015,6/1/2015,67
4317,OK,Choctaw,Deed,n/a,6/10/2013,5/28/2013,47
8480,OK,Cimarron,Deed,Resale,6/9/2014,5/28/2014,8
11945,OK,Cimarron,Deed,Resale,6/8/2015,6/1/2015,2
4318,OK,Cimarron,Deed,n/a,6/10/2013,5/28/2013,4
4348,OK,Cleveland,Deed,Resale,6/10/2013,5/31/2013,38
8432,OK,Cleveland,Deed,Resale,6/9/2014,5/21/2014,52
11894,OK,Cleveland,Deed,Resale,6/8/2015,5/29/2015,68
8481,OK,Coal,Deed,Resale,6/9/2014,5/28/2014,11
11885,OK,Coal,Deed,Resale,6/8/2015,5/28/2015,15
4319,OK,Coal,Deed,n/a,6/10/2013,5/28/2013,9
4201,OK,Comanche,Deed,Resale,6/10/2013,5/22/2013,122
8433,OK,Comanche,Deed,Resale,6/9/2014,5/21/2014,188
11865,OK,Comanche,Deed,Resale,6/8/2015,5/27/2015,61
4349,OK,Cotton,Deed,Resale,6/10/2013,5/31/2013,30
8472,OK,Cotton,Deed,Resale,6/9/2014,5/27/2014,47
4202,OK,Craig,Deed,Resale,6/10/2013,5/22/2013,14
8456,OK,Craig,Deed,Resale,6/9/2014,5/23/2014,23
11886,OK,Craig,Deed,Resale,6/8/2015,5/28/2015,18
8496,OK,Creek,Deed,Resale,6/9/2014,5/29/2014,63
11946,OK,Creek,Deed,Resale,6/8/2015,6/1/2015,72
4166,OK,Custer,Deed,Resale,6/10/2013,5/20/2013,19
8446,OK,Custer,Deed,Resale,6/9/2014,5/22/2014,26
4350,OK,Delaware,Deed,Resale,6/10/2013,5/31/2013,210
8424,OK,Delaware,Deed,Resale,6/9/2014,5/20/2014,316
11895,OK,Delaware,Deed,Resale,6/8/2015,5/29/2015,305
8482,OK,Dewey,Deed,Resale,6/9/2014,5/28/2014,4
8497,OK,Dewey,Deed,Resale,6/9/2014,5/29/2014,2
11887,OK,Dewey,Deed,Resale,6/8/2015,5/28/2015,5
4320,OK,Dewey,Deed,n/a,6/10/2013,5/28/2013,3
4321,OK,Garfield,Deed,Resale,6/10/2013,5/29/2013,43
8498,OK,Garfield,Deed,Resale,6/9/2014,5/29/2014,53
4361,OK,Garvin,Deed,Resale,6/10/2013,6/2/2013,44
8499,OK,Garvin,Deed,Resale,6/9/2014,5/29/2014,31
4203,OK,Grady,Deed,Resale,6/10/2013,5/22/2013,118
8447,OK,Grady,Deed,Resale,6/9/2014,5/22/2014,71
8457,OK,Grady,Deed,Resale,6/9/2014,5/23/2014,86
11896,OK,Grady,Deed,Resale,6/8/2015,5/29/2015,70
8407,OK,Grant,Deed,Resale,6/9/2014,5/19/2014,4
11897,OK,Grant,Deed,Resale,6/8/2015,5/29/2015,2
4128,OK,Grant,Deed,n/a,6/10/2013,5/15/2013,3
4322,OK,Greer,Deed,Resale,6/10/2013,5/29/2013,32
8473,OK,Greer,Deed,Resale,6/9/2014,5/27/2014,29
4323,OK,Harmon,Deed,Resale,6/10/2013,5/29/2013,7
8483,OK,Harmon,Deed,Resale,6/9/2014,5/28/2014,10
8500,OK,Harmon,Deed,Resale,6/9/2014,5/29/2014,9
4324,OK,Harper,Deed,Resale,6/10/2013,5/29/2013,2
4325,OK,Haskell,Deed,Resale,6/10/2013,5/29/2013,14
4326,OK,Hughes,Deed,Resale,6/10/2013,5/29/2013,33
8448,OK,Hughes,Deed,Resale,6/9/2014,5/22/2014,54
4351,OK,Jackson,Deed,Resale,6/10/2013,5/31/2013,75
4352,OK,Jefferson,Deed,Resale,6/10/2013,5/31/2013,17
8501,OK,Jefferson,Deed,Resale,6/9/2014,5/29/2014,11
4327,OK,Johnston,Deed,Resale,6/10/2013,5/29/2013,18
8484,OK,Johnston,Deed,Resale,6/9/2014,5/28/2014,46
11866,OK,Johnston,Deed,Resale,6/8/2015,5/27/2015,36
4204,OK,Kay,Deed,Resale,6/10/2013,5/22/2013,63
8434,OK,Kay,Deed,Resale,6/9/2014,5/21/2014,70
11898,OK,Kay,Deed,Resale,6/8/2015,5/29/2015,69
4328,OK,Kingfisher,Deed,Resale,6/10/2013,5/29/2013,19
4329,OK,Kiowa,Deed,Resale,6/10/2013,5/29/2013,43
8502,OK,Kiowa,Deed,Resale,6/9/2014,5/29/2014,58
4330,OK,Latimer,Deed,Resale,6/10/2013,5/29/2013,8
8485,OK,Latimer,Deed,Resale,6/9/2014,5/28/2014,10
4353,OK,Leflore,Deed,Resale,6/10/2013,5/31/2013,442
8486,OK,Leflore,Deed,Resale,6/9/2014,5/28/2014,60
4205,OK,Lincoln,Deed,Resale,6/10/2013,5/22/2013,75
8435,OK,Lincoln,Deed,Resale,6/9/2014,5/21/2014,59
4362,OK,Logan,Deed,Resale,6/10/2013,6/2/2013,61
11867,OK,Logan,Deed,Resale,6/8/2015,5/27/2015,139
4360,OK,Love,Deed,Resale,6/10/2013,6/1/2013,1161
8503,OK,Love,Deed,Resale,6/9/2014,5/29/2014,104
4331,OK,Major,Deed,Resale,6/10/2013,5/29/2013,7
4363,OK,Marshall,Deed,Resale,6/10/2013,6/2/2013,70
4206,OK,Mayes,Deed,Resale,6/10/2013,5/22/2013,69
8487,OK,Mayes,Deed,Resale,6/9/2014,5/28/2014,27
11888,OK,Mayes,Deed,Resale,6/8/2015,5/28/2015,56
4332,OK,Mcclain,Deed,Resale,6/10/2013,5/29/2013,16
8458,OK,Mcclain,Deed,Resale,6/9/2014,5/23/2014,16
4354,OK,Mccurtain,Deed,Resale,6/10/2013,5/31/2013,128
8459,OK,Mccurtain,Deed,Resale,6/9/2014,5/23/2014,81
11868,OK,Mccurtain,Deed,Resale,6/8/2015,5/27/2015,160
4334,OK,Mcintosh,Deed,Resale,6/10/2013,5/30/2013,171
8504,OK,Mcintosh,Deed,Resale,6/9/2014,5/29/2014,154
4335,OK,Murray,Deed,Resale,6/10/2013,5/30/2013,42
8505,OK,Murray,Deed,Resale,6/9/2014,5/29/2014,25
11899,OK,Murray,Deed,Resale,6/8/2015,5/29/2015,23
4355,OK,Muskogee,Deed,Resale,6/10/2013,5/31/2013,4
8488,OK,Muskogee,Deed,Resale,6/9/2014,5/28/2014,85
4167,OK,Noble,Deed,Resale,6/10/2013,5/20/2013,6
8489,OK,Noble,Deed,Resale,6/9/2014,5/28/2014,5
11889,OK,Noble,Deed,Resale,6/8/2015,5/28/2015,28
4336,OK,Nowata,Deed,Resale,6/10/2013,5/30/2013,43
8474,OK,Nowata,Deed,Resale,6/9/2014,5/27/2014,26
4364,OK,Okfuskee,Deed,Resale,6/10/2013,6/2/2013,26
4168,OK,Oklahoma,Deed,Resale,6/10/2013,5/20/2013,1711
8425,OK,Oklahoma,Deed,Resale,6/9/2014,5/20/2014,1652
11800,OK,Oklahoma,Deed,Resale,6/6/2015,5/19/2015,1558
4337,OK,Okmulgee,Deed,Resale,6/10/2013,5/30/2013,57
8506,OK,Okmulgee,Deed,Resale,6/9/2014,5/29/2014,120
4338,OK,Osage,Deed,n/a,6/10/2013,5/30/2013,174
4339,OK,Ottawa,Deed,Resale,6/10/2013,5/30/2013,59
8408,OK,Ottawa,Deed,Resale,6/9/2014,5/19/2014,79
11869,OK,Ottawa,Deed,Resale,6/8/2015,5/27/2015,59
4340,OK,Pawnee,Deed,Resale,6/10/2013,5/30/2013,45
4341,OK,Payne,Deed,Resale,6/10/2013,5/30/2013,51
8436,OK,Payne,Deed,Resale,6/9/2014,5/21/2014,53
11870,OK,Payne,Deed,Resale,6/8/2015,5/27/2015,78
4342,OK,Pittsburg,Deed,Resale,6/10/2013,5/30/2013,78
8507,OK,Pittsburg,Deed,Resale,6/9/2014,5/29/2014,68
11900,OK,Pittsburg,Deed,Resale,6/8/2015,5/29/2015,15
4343,OK,Pontotoc,Deed,Resale,6/10/2013,5/30/2013,38
8490,OK,Pontotoc,Deed,Resale,6/9/2014,5/28/2014,43
11901,OK,Pontotoc,Deed,Resale,6/8/2015,5/29/2015,30
4169,OK,Pottawatomie,Deed,Resale,6/10/2013,5/20/2013,97
11871,OK,Pottawatomie,Deed,Resale,6/8/2015,5/27/2015,90
8250,OK,Pottawatomie,RDeed,Re-Sale,6/9/2014,5/8/2014,103
4344,OK,Pushamataha,Deed,Resale,6/10/2013,5/30/2013,42
8508,OK,Pushmataha,Deed,Resale,6/9/2014,5/29/2014,45
11902,OK,Pushmataha,Deed,Resale,6/8/2015,5/29/2015,50
4345,OK,Roger Mills,Deed,Resale,6/10/2013,5/30/2013,4
11872,OK,Roger Mills,Deed,Resale,6/8/2015,5/27/2015,5
4207,OK,Rogers,Deed,Resale,6/10/2013,5/22/2013,36
8437,OK,Rogers,Deed,Resale,6/9/2014,5/21/2014,44
11903,OK,Rogers,Deed,Resale,6/8/2015,5/29/2015,47
4365,OK,Seminole,Deed,Resale,6/10/2013,6/2/2013,72
8449,OK,Seminole,Deed,Resale,6/9/2014,5/22/2014,67
11904,OK,Seminole,Deed,Resale,6/8/2015,5/29/2015,73
4208,OK,Sequoyah,Deed,Resale,6/10/2013,5/22/2013,70
8491,OK,Sequoyah,Deed,Resale,6/9/2014,5/28/2014,44
11905,OK,Sequoyah,Deed,Resale,6/8/2015,5/29/2015,42
4346,OK,Stephens,Deed,Resale,6/10/2013,5/30/2013,75
8409,OK,Stephens,Deed,Resale,6/9/2014,5/19/2014,85
11906,OK,Stephens,Deed,Resale,6/8/2015,5/29/2015,47
4356,OK,Texas,Deed,Resale,6/10/2013,5/31/2013,14
8492,OK,Texas,Deed,Resale,6/9/2014,5/28/2014,30
4357,OK,Tillman,Deed,Resale,6/10/2013,5/31/2013,143
4209,OK,Tulsa,Deed,Resale,6/10/2013,5/22/2013,1263
8438,OK,Tulsa,Deed,Resale,6/9/2014,5/21/2014,1305
11907,OK,Tulsa,Deed,Resale,6/8/2015,5/29/2015,1350
4210,OK,Wagoner,Deed,Resale,6/10/2013,5/22/2013,1237
8460,OK,Wagoner,Deed,Resale,6/9/2014,5/23/2014,16
8509,OK,Wagoner,Deed,Resale,6/9/2014,5/29/2014,16
11873,OK,Wagoner,Deed,Resale,6/8/2015,5/27/2015,100
4211,OK,Washington,Deed,Resale,6/10/2013,5/22/2013,74
8439,OK,Washington,Deed,Resale,6/9/2014,5/21/2014,59
11908,OK,Washington,Deed,Resale,6/8/2015,5/29/2015,75
4358,OK,Wasita,Deed,Resale,6/10/2013,5/31/2013,8
8475,OK,Wasita,Deed,Resale,6/9/2014,5/27/2014,9
8493,OK,Woods,Deed,Resale,6/9/2014,5/28/2014,7
11909,OK,Woods,Deed,Resale,6/8/2015,5/29/2015,84
4359,OK,Woodward,Deed,Resale,6/10/2013,5/31/2013,5
8461,OK,Woodward,Deed,Resale,6/9/2014,5/23/2014,4
7295,OR,City Of Coos Bay – Coos,Deed,n/a,3/14/2014,2/11/2014,1
7970,OR,Clackamas,Deed,Surplus Property Sale,5/14/2014,4/11/2014,11
7897,OR,Clackamas,Deed,n/a,5/7/2014,4/3/2014,1
11198,OR,Coos,Deed,n/a,4/25/2015,3/17/2015,14
14461,OR,Coos,Deed,n/a,4/23/2016,3/11/2016,24
1227,OR,Lake,Deed,OTC,2/4/2013,n/a,58
8251,OR,Lake,Deed,n/a,6/2/2014,5/8/2014,45
933,OR,Lincoln,Deed,OTC,2/4/2013,n/a,24
7914,OR,Malheur,Deed,n/a,4/29/2014,4/7/2014,8
7175,OR,Marion,Deed,OTC,N/A,1/24/2014,2
7824,OR,Marion,Deed,n/a,4/29/2014,3/28/2014,1
193,OR,Multnomah,Deed,OTC,2/4/2013,n/a,2
82,OR,Multnomah,Deed,OTC,1/3/2014,n/a,1
3532,OR,Multnomah,Deed,n/a,3/27/2013,2/28/2013,18
7829,OR,Multnomah,Deed,n/a,4/28/2014,3/31/2014,24
14288,OR,Multnomah,Deed,n/a,3/23/2016,2/18/2016,29
361,OR,Tillamook,Deed,OTC,2/4/2013,n/a,4
8302,OR,Tillamook,Deed,n/a,5/30/2014,5/12/2014,12
11443,OR,Tillamook,Deed,n/a,4/30/2015,4/17/2015,24
8303,OR,Tillamook,n/a,n/a,5/30/2014,5/12/2014,12
8304,OR,Tillamook,n/a,n/a,5/30/2014,5/12/2014,12
195,OR,Umatilla,Deed,OTC,2/4/2013,n/a,2
194,OR,Umatilla,Deed,OTC,1/24/2014,n/a,2
8210,OR,Wallowa,Deed,n/a,6/10/2014,5/5/2014,13
5528,PA,Adams,Deed,Judicial Sale,9/27/2013,9/3/2013,49
9614,PA,Adams,Deed,Judicial Sale,9/19/2014,9/2/2014,103
12774,PA,Adams,Deed,Judicial Sale,9/25/2015,8/21/2015,57
503,PA,Adams,Deed,Otc – Repository Sale,1/20/2014,n/a,6
300,PA,Adams,Deed,Otc – Repository Sale Mobile Homes,1/20/2014,n/a,3
605,PA,Adams,Deed,Repository – Otc,8/17/2013,n/a,8
2202,PA,Adams,Deed,Upset,9/28/2012,8/23/2012,297
5529,PA,Adams,Deed,Upset Sale,9/27/2013,9/3/2013,425
9615,PA,Adams,Deed,Upset Sale,9/19/2014,9/2/2014,275
12775,PA,Adams,Deed,Upset Sale,9/25/2015,8/21/2015,228
2107,PA,Adams Township – Butler,Deed,Upset,9/10/2012,8/21/2012,26
6686,PA,Berks,Deed,Judicial Sale,12/4/2013,11/26/2013,77
8410,PA,Berks,Deed,Judicial Sale,6/18/2014,5/19/2014,215
10371,PA,Berks,Deed,Judicial Sale,12/10/2014,11/19/2014,96
11553,PA,Berks,Deed,Judicial Sale,6/17/2015,4/29/2015,199
13613,PA,Berks,Deed,Judicial Sale,12/9/2015,11/13/2015,36
7157,PA,Berks,Deed,Otc – Repository Sale,2/28/2014,1/22/2014,145
1413,PA,Berks,Deed,Otc – Repository Sale,1/5/2015,n/a,124
6978,PA,Berks,Deed,Repository Sale,N/A,1/7/2014,145
2203,PA,Berks,Deed,Upset,9/19/2012,8/23/2012,1697
5320,PA,Berks,Deed,Upset Sale,9/18/2013,8/17/2013,1667
6687,PA,Berks,Deed,Upset Sale,12/4/2013,11/26/2013,96
9664,PA,Berks,Deed,Upset Sale,9/17/2014,9/10/2014,829
10372,PA,Berks,Deed,Upset Sale,12/10/2014,11/19/2014,122
12713,PA,Berks,Deed,Upset Sale,9/16/2015,8/14/2015,1692
13614,PA,Berks,Deed,Upset Sale,12/9/2015,11/13/2015,145
8411,PA,Blair,Deed,Judicial Sale,6/18/2014,5/19/2014,156
11301,PA,Blair,Deed,Judicial Sale,6/17/2015,3/31/2015,120
1539,PA,Blair,Deed,Otc – Repository Sale,1/20/2014,n/a,237
1517,PA,Blair,Deed,Otc – Repository Sale,12/22/2014,n/a,210
1553,PA,Blair,Deed,Otc – Repository Sale,12/21/2015,n/a,253
8792,PA,Blair,Deed,Repository Sale,N/A,6/14/2014,210
1540,PA,Blair,Deed,Repository Sale – Otc,7/29/2013,n/a,237
2204,PA,Blair,Deed,Upset,9/20/2012,8/23/2012,568
5482,PA,Blair,Deed,Upset Sale,9/25/2013,8/26/2013,609
12714,PA,Blair,Deed,Upset Sale,9/24/2015,8/14/2015,649
6040,PA,Bradford,Deed,Upset Sale,10/23/2013,10/2/2013,26
2108,PA,Brady Township – Butler,Deed,Upset,9/10/2012,8/21/2012,1
2109,PA,Bruin Borough – Butler,Deed,Upset,9/10/2012,8/21/2012,10
1682,PA,Bucks,Deed,Otc – Repository Sale,12/21/2015,n/a,484
6979,PA,Bucks,Deed,Repository Sale,N/A,1/7/2014,47
2110,PA,Buffalo Township – Butler,Deed,Upset,9/10/2012,8/21/2012,45
11362,PA,Butler,Deed,Judicial Sale,6/30/2015,4/10/2015,39
1190,PA,Butler,Deed,Otc – Repository Sale,12/21/2015,n/a,52
2111,PA,Butler,Deed,Upset,9/10/2012,8/21/2012,10
2112,PA,Butler City Ward 1 – Butler,Deed,Upset,9/10/2012,8/21/2012,18
2113,PA,Butler City Ward 2 – Butler,Deed,Upset,9/10/2012,8/21/2012,11
2114,PA,Butler City Ward 3 – Butler,Deed,Upset,9/10/2012,8/21/2012,26
2115,PA,Butler City Ward 4 – Butler,Deed,Upset,9/10/2012,8/21/2012,8
2116,PA,Butler City Ward 5 – Butler,Deed,Upset,9/10/2012,8/21/2012,37
2117,PA,Butler Township Ward 1 – Butler,Deed,Upset,9/10/2012,8/21/2012,3
2118,PA,Butler Township Ward 2 – Butler,Deed,Upset,9/10/2012,8/21/2012,10
2119,PA,Butler Township Ward 3 – Butler,Deed,Upset,9/10/2012,8/21/2012,4
2120,PA,Butler Township Ward 4 – Butler,Deed,Upset,9/10/2012,8/21/2012,9
2121,PA,Butler Township Ward 5 – Butler,Deed,Upset,9/10/2012,8/21/2012,4
2122,PA,Butler Township Ward 6 – Butler,Deed,Upset,9/10/2012,8/21/2012,5
2123,PA,Callery Borough – Butler,Deed,Upset,9/10/2012,8/21/2012,1
5489,PA,Cambria,Deed,Upset Sale,9/9/2013,8/28/2013,3
2124,PA,Center Township – Butler,Deed,Upset,9/10/2012,8/21/2012,27
9665,PA,Centre,Deed,Judicial Sale,9/24/2014,9/10/2014,39
5326,PA,Centre,Deed,Upset Sale,9/25/2013,8/18/2013,252
9666,PA,Centre,Deed,Upset Sale,9/24/2014,9/10/2014,178
12776,PA,Centre,Deed,Upset Sale,9/23/2015,8/21/2015,248
2125,PA,Cherry Township – Butler,Deed,Upset,9/10/2012,8/21/2012,14
2126,PA,Cherry Valley Borough – Butler,Deed,Upset,9/10/2012,8/21/2012,2
6716,PA,Chester,Deed,Continued Upset Sale,12/9/2013,12/3/2013,253
13763,PA,Chester,Deed,Continued Upset Sale,12/14/2015,12/2/2015,53
10383,PA,Chester,Deed,Judicial Sale,12/8/2014,11/20/2014,51
1223,PA,Chester,Deed,Otc – Repository Sale,12/22/2014,n/a,57
6980,PA,Chester,Deed,Repository Sale,N/A,1/7/2014,40
8809,PA,Chester,Deed,Repository Sale,N/A,6/15/2014,33
2199,PA,Chester,Deed,Upset,9/10/2012,8/22/2012,2173
5321,PA,Chester,Deed,Upset Sale,9/9/2013,8/17/2013,1258
9564,PA,Chester,Deed,Upset Sale,9/8/2014,8/27/2014,939
12777,PA,Chester,Deed,Upset Sale,9/14/2015,8/21/2015,1155
9562,PA,Chester,n/a,n/a,9/8/2014,8/27/2014,939
9563,PA,Chester,n/a,n/a,9/8/2014,8/27/2014,939
2127,PA,Chicora Borough – Butler,Deed,Upset,9/10/2012,8/21/2012,11
11768,PA,City Of Scranton – Lackawanna,Deed,n/a,6/1/2015,5/14/2015,475
2128,PA,Clay Township – Butler,Deed,Upset,9/10/2012,8/21/2012,20
8412,PA,Clearfield,Deed,Judicial Sale,6/18/2014,5/19/2014,27
5327,PA,Clearfield,Deed,Upset Sale,9/13/2013,8/18/2013,1513
9616,PA,Clearfield,Deed,Upset Sale,9/12/2014,9/2/2014,1110
12778,PA,Clearfield,Deed,Upset Sale,9/11/2015,8/21/2015,1060
2129,PA,Clearfield Township – Butler,Deed,Upset,9/10/2012,8/21/2012,16
9617,PA,Clinton,Deed,Upset,9/15/2014,9/2/2014,227
2130,PA,Clinton Township – Butler,Deed,Upset,9/10/2012,8/21/2012,10
2131,PA,Concord Township – Butler,Deed,Upset,9/10/2012,8/21/2012,25
2132,PA,Connoquenessing Borough – Butler,Deed,Upset,9/10/2012,8/21/2012,1
2133,PA,Connoquenessing Township – Butler,Deed,Upset,9/10/2012,8/21/2012,94
2134,PA,Cranberry Township – Butler,Deed,Upset,9/10/2012,8/21/2012,37
7922,PA,Crawford,Deed,Judicial Sale,5/2/2014,4/8/2014,25
9567,PA,Crawford,Deed,Judicial Sale,10/10/2014,8/27/2014,28
